"dpto","code","mpio","year","periodo","crop","harvested","prod","yield","NA"
"NARIÑO",52540,"POLICARPA","CAFE",2013,"2013",378.39,370.01,206.36375469176,0.557724803901949
"NARIÑO",52885,"YACUANQUER","CAFE",2013,"2013",360.17,263.35,241.441359628896,0.916807896825121
"NARIÑO",52685,"SAN BERNARDO","CAFE",2013,"2013",353.98,313.73,359.537676838682,1.1460098710314
"NARIÑO",52036,"ANCUYA","CAFE",2013,"2013",329.7,277.54,254.450863684844,0.916807896825121
"NARIÑO",52001,"PASTO","CAFE",2013,"2013",292.54,240.73,183.919304168926,0.764006580687601
"NARIÑO",52378,"LA CRUZ","CAFE",2013,"2013",175.49,149.75,91.5279883663746,0.611205264550081
"NARIÑO",52699,"SANTACRUZ","CAFE",2013,"2013",153.03,117.38,71.7432739528885,0.611205264550081
"NARIÑO",52287,"FUNES","CAFE",2013,"2013",130.45,96.4,55.2376757837135,0.573004935515701
"NARIÑO",52320,"GUAITARILLA","CAFE",2013,"2013",106.71,87.47,53.4621244901955,0.611205264550081
"NARIÑO",52788,"TANGUA","CAFE",2013,"2013",94.07,76.38,87.5322339493784,1.1460098710314
"NARIÑO",52565,"PROVIDENCIA","CAFE",2013,"2013",76.23,52.78,24.5452062000731,0.4650474838968
"NARIÑO",52233,"CUMBITARA","CAFE",2013,"2013",63.82,52.02,31.7948978618952,0.611205264550081
"NARIÑO",52435,"MALLAMA","CAFE",2013,"2013",55.83,44.36,33.891331919302,0.764006580687601
"NARIÑO",52838,"TUQUERRES","CAFE",2013,"2013",36.17,25.26,17.3689256053519,0.687605922618841
"NARIÑO",52352,"ILES","CAFE",2013,"2013",11.18,7.25,5.5390477099851,0.764006580687601
"NARIÑO",52354,"IMUES","CAFE",2013,"2013",10.74,8.66,7.93955638650554,0.916807896825121
"NARIÑO",52612,"RICAURTE","CAFE",2013,"2013",10.37,10.37,11.8841223625956,1.1460098710314
"NORTE DE SANTANDER",54206,"CONVENCION","CAFE",2013,"2013",3079.27,2459.01,2019.74412604749,0.821364746807656
"NORTE DE SANTANDER",54660,"SALAZAR","CAFE",2013,"2013",2046.9,1729.09,828.442339594731,0.479120427273728
"NORTE DE SANTANDER",54245,"EL CARMEN","CAFE",2013,"2013",1898.25,1549.54,1025.98119668562,0.662119852785743
"NORTE DE SANTANDER",54670,"SAN CALIXTO","CAFE",2013,"2013",1806.03,1531.72,1168.24731449113,0.762702918608575
"NORTE DE SANTANDER",54051,"ARBOLEDAS","CAFE",2013,"2013",1797.53,1559.93,768.137257202203,0.492417773363038
"NORTE DE SANTANDER",54720,"SARDINATA","CAFE",2013,"2013",1783.65,1490.77,876.059011866332,0.587655380686713
"NORTE DE SANTANDER",54820,"TOLEDO","CAFE",2013,"2013",1673.62,1438.7,686.335914953928,0.477052835861492
"NORTE DE SANTANDER",54223,"CUCUTILLA","CAFE",2013,"2013",1532.9,1323.64,797.26668896326,0.602328948175682
"NORTE DE SANTANDER",54418,"LOURDES","CAFE",2013,"2013",1514.13,1261.22,649.915662130852,0.515307132879951
"NORTE DE SANTANDER",54313,"GRAMALOTE","CAFE",2013,"2013",1133.03,916.56,468.267875590255,0.51089713231022
"NORTE DE SANTANDER",54128,"CACHIRA","CAFE",2013,"2013",1131.27,872.11,617.801867295255,0.708399017664349
"NORTE DE SANTANDER",54377,"LABATECA","CAFE",2013,"2013",1103.32,975.03,473.539866890405,0.485666971160277
"NORTE DE SANTANDER",54109,"BUCARASICA","CAFE",2013,"2013",1066.77,829.44,516.363020058663,0.622544150340788
"NORTE DE SANTANDER",54344,"HACARI","CAFE",2013,"2013",1029.86,856.17,671.463767825262,0.78426453604455
"NORTE DE SANTANDER",54261,"EL ZULIA","CAFE",2013,"2013",945.95,763.84,489.071408759299,0.640279913017515
"NORTE DE SANTANDER",54498,"OCAÑA","CAFE",2013,"2013",885.49,736.77,480.942621521775,0.652771721869478
"NORTE DE SANTANDER",54239,"DURANIA","CAFE",2013,"2013",843.11,756.8,459.216681824533,0.606787370275546
"NORTE DE SANTANDER",54003,"ABREGO","CAFE",2013,"2013",665.66,571.44,299.447639659287,0.524022888945974
"NORTE DE SANTANDER",54800,"TEORAMA","CAFE",2013,"2013",614.26,488.28,340.318982661336,0.696975060746572
"NORTE DE SANTANDER",54099,"BOCHALEMA","CAFE",2013,"2013",550.03,488.02,257.455607558315,0.527551345351246
"NORTE DE SANTANDER",54172,"CHINACOTA","CAFE",2013,"2013",524.6,457.64,243.92789520781,0.533012619543332
"NORTE DE SANTANDER",54871,"VILLA CARO","CAFE",2013,"2013",464.24,364.2,165.200049927386,0.453597061854438
"NORTE DE SANTANDER",54520,"PAMPLONITA","CAFE",2013,"2013",410.8,365.67,139.607222709122,0.381784731340065
"NORTE DE SANTANDER",54599,"RAGONVALIA","CAFE",2013,"2013",363.71,297.29,153.16674008716,0.515209862717077
"NORTE DE SANTANDER",54680,"SANTIAGO","CAFE",2013,"2013",317.43,266.11,106.578673291394,0.400506081287416
"NORTE DE SANTANDER",54398,"LA PLAYA","CAFE",2013,"2013",217.23,155.52,104.77078391126,0.673680452104297
"NORTE DE SANTANDER",54405,"LOS PATIOS","CAFE",2013,"2013",179.8,156.05,79.6373163759845,0.510332049830083
"NORTE DE SANTANDER",54385,"LA ESPERANZA","CAFE",2013,"2013",170.07,93.53,43.6527212895735,0.466724273383657
"NORTE DE SANTANDER",54174,"CHITAGA","CAFE",2013,"2013",170.02,140.05,61.581326358792,0.439709577713617
"NORTE DE SANTANDER",54874,"VILLA DEL ROSARIO","CAFE",2013,"2013",140.06,131.45,53.5029100950434,0.407020997299683
"NORTE DE SANTANDER",54347,"HERRAN","CAFE",2013,"2013",130.55,113.16,69.6563504332974,0.615556295805032
"NORTE DE SANTANDER",54673,"SAN CAYETANO","CAFE",2013,"2013",104.7,100.6,36.0610104389789,0.358459348299989
"NORTE DE SANTANDER",54001,"CUCUTA","CAFE",2013,"2013",55.59,50.91,18.5504601601999,0.364377532119425
"NORTE DE SANTANDER",54518,"PAMPLONA","CAFE",2013,"2013",35.02,34.12,13.4917256472292,0.395419860704256
"NORTE DE SANTANDER",54125,"CACOTA","CAFE",2013,"2013",6.43,6.07,1.5150766457426,0.249600765361219
"NORTE DE SANTANDER",54250,"EL TARRA","CAFE",2013,"2013",2.9,2,0.867567581379791,0.433783790689896
"PUTUMAYO",86001,"MOCOA","CAFE",2013,"2013",44.79,24.27,16.8717540442498,0.695169099474651
"QUINDIO",63130,"CALARCA","CAFE",2013,"2013",4668.46,3216.08,3630.03291601677,1.12871350091315
"QUINDIO",63302,"GENOVA","CAFE",2013,"2013",4523.56,3631.8,2705.25934670773,0.744881146183086
"QUINDIO",63594,"QUIMBAYA","CAFE",2013,"2013",3472.44,2387.14,2540.19368471356,1.06411592311869
"QUINDIO",63548,"PIJAO","CAFE",2013,"2013",3264.73,2635.21,2439.62696193261,0.925780853113265
"QUINDIO",63190,"CIRCASIA","CAFE",2013,"2013",2469.04,1803.27,1918.88832068225,1.06411592311869
"QUINDIO",63272,"FILANDIA","CAFE",2013,"2013",2292.44,1713.11,1640.65286614848,0.957704330806825
"QUINDIO",63001,"ARMENIA","CAFE",2013,"2013",2280.43,1564.89,1665.22436692921,1.06411592311869
"QUINDIO",63212,"CORDOBA","CAFE",2013,"2013",2021.34,1609.95,1541.85608738245,0.957704330806825
"QUINDIO",63470,"MONTENEGRO","CAFE",2013,"2013",1485.25,957.89,1019.30600159617,1.06411592311869
"QUINDIO",63111,"BUENAVISTA","CAFE",2013,"2013",1197.67,845.14,719.461545011627,0.851292738494956
"QUINDIO",63690,"SALENTO","CAFE",2013,"2013",614.46,476.39,354.85392923016,0.744881146183086
"QUINDIO",63401,"LA TEBAIDA","CAFE",2013,"2013",589.99,362.16,423.918244988333,1.17052751543056
"RISARALDA",66088,"BELEN DE UMBRIA","CAFE",2013,"2013",8000.42,6069.32,7208.63667506247,1.1877173513775
"RISARALDA",66687,"SANTUARIO","CAFE",2013,"2013",6486.81,5130.45,5996.24638704198,1.1687564223493
"RISARALDA",66682,"SANTA ROSA DE CABAL","CAFE",2013,"2013",5539.59,4118.08,4400.4868093698,1.06857730043365
"RISARALDA",66001,"PEREIRA","CAFE",2013,"2013",5345.12,3995.9,3731.77695257432,0.933901487167926
"RISARALDA",66045,"APIA","CAFE",2013,"2013",5079.39,3817.19,3059.22193908174,0.801432975325236
"RISARALDA",66440,"MARSELLA","CAFE",2013,"2013",4964.05,3366.18,3369.50031120675,1.00098637363621
"RISARALDA",66594,"QUINCHIA","CAFE",2013,"2013",3996.12,3373.93,3308.77545803604,0.980688828172499
"RISARALDA",66383,"LA CELIA","CAFE",2013,"2013",3687.68,2793.92,2052.54465021896,0.734646894048133
"RISARALDA",66318,"GUATICA","CAFE",2013,"2013",2819.31,2219.58,1792.43995633461,0.807558167011149
"RISARALDA",66075,"BALBOA","CAFE",2013,"2013",2724.31,1997.95,1467.78776196347,0.734646894048133
"RISARALDA",66456,"MISTRATO","CAFE",2013,"2013",1741.73,1431.5,1472.30584036186,1.02850565166739
"RISARALDA",66170,"DOSQUEBRADAS","CAFE",2013,"2013",1408.38,1000.04,1001.83129080531,1.00179121915655
"RISARALDA",66572,"PUEBLO RICO","CAFE",2013,"2013",409.34,240.77,160.800847890881,0.66786081277103
"RISARALDA",66400,"LA VIRGINIA","CAFE",2013,"2013",70.55,60.79,51.5610586866057,0.848183232219208
"SANTANDER",68755,"SOCORRO","CAFE",2013,"2013",3935.76,3174.41,2461.12562032107,0.775301747512474
"SANTANDER",68689,"SAN VICENTE DE CHUCURI","CAFE",2013,"2013",2729.63,2151.99,1705.08827565818,0.792330947475675
"SANTANDER",68679,"SAN GIL","CAFE",2013,"2013",2441.8,1984.3,1538.431257589,0.775301747512474
"SANTANDER",68855,"VALLE DE SAN JOSE","CAFE",2013,"2013",2154.13,1616.58,1253.33729899372,0.775301747512474
"SANTANDER",68051,"ARATOCA","CAFE",2013,"2013",1906.34,1565.3,1213.57982538128,0.775301747512474
"SANTANDER",68533,"PARAMO","CAFE",2013,"2013",1873.66,1354.98,1050.51836184445,0.775301747512474
"SANTANDER",68549,"PINCHOTE","CAFE",2013,"2013",1637.67,1326.48,1028.42226204035,0.775301747512474
"SANTANDER",68229,"CURITI","CAFE",2013,"2013",1572.11,1136.61,900.571278210327,0.792330947475675
"SANTANDER",68217,"COROMORO","CAFE",2013,"2013",1545.71,1147.05,908.843213301973,0.792330947475675
"SANTANDER",68615,"RIONEGRO","CAFE",2013,"2013",1518.84,1250.45,990.770233270958,0.792330947475675
"SANTANDER",68500,"OIBA","CAFE",2013,"2013",1508.33,1075.1,851.835001631098,0.792330947475675
"SANTANDER",68320,"GUADALUPE","CAFE",2013,"2013",1435.52,1115.72,773.517049127865,0.693289579041216
"SANTANDER",68209,"CONFINES","CAFE",2013,"2013",1412.82,1005.72,796.863080495236,0.792330947475675
"SANTANDER",68498,"OCAMONTE","CAFE",2013,"2013",1340.8,1012.86,802.520323460213,0.792330947475675
"SANTANDER",68444,"MATANZA","CAFE",2013,"2013",1307.56,942.71,746.938307494794,0.792330947475675
"SANTANDER",68167,"CHARALA","CAFE",2013,"2013",1205.71,929.26,736.281456251246,0.792330947475675
"SANTANDER",68770,"SUAITA","CAFE",2013,"2013",1147.13,947.63,750.836575756374,0.792330947475675
"SANTANDER",68235,"EL CARMEN DE CHUCURI","CAFE",2013,"2013",1103.29,809.84,641.661294503701,0.792330947475675
"SANTANDER",68572,"PUENTE NACIONAL","CAFE",2013,"2013",1040.03,807.05,479.588018370183,0.594248210606757
"SANTANDER",68176,"CHIMA","CAFE",2013,"2013",1024.94,779.56,463.252135060603,0.594248210606756
"SANTANDER",68669,"SAN ANDRES","CAFE",2013,"2013",967.17,793.5,314.357303410974,0.396165473737838
"SANTANDER",68255,"EL PLAYON","CAFE",2013,"2013",915.29,650.79,644.551321634618,0.990413684344594
"SANTANDER",68464,"MOGOTES","CAFE",2013,"2013",881.23,609.55,603.706661292247,0.990413684344594
"SANTANDER",68895,"ZAPATOCA","CAFE",2013,"2013",851.03,668.4,661.992506615927,0.990413684344594
"SANTANDER",68296,"GALAN","CAFE",2013,"2013",738.78,586.87,581.244078931312,0.990413684344594
"SANTANDER",68745,"SIMACOTA","CAFE",2013,"2013",721.74,552.51,428.361968518117,0.775301747512474
"SANTANDER",68077,"BARBOSA","CAFE",2013,"2013",709.64,526.03,520.987310375787,0.990413684344594
"SANTANDER",68547,"PIEDECUESTA","CAFE",2013,"2013",703.13,532.62,316.508481933371,0.594248210606756
"SANTANDER",68524,"PALMAS DEL SOCORRO","CAFE",2013,"2013",660.37,462.63,358.677847451696,0.775301747512474
"SANTANDER",68276,"FLORIDABLANCA","CAFE",2013,"2013",629.14,518.49,401.986203067743,0.775301747512474
"SANTANDER",68079,"BARICHARA","CAFE",2013,"2013",593.01,513.94,509.013208932061,0.990413684344594
"SANTANDER",68344,"HATO","CAFE",2013,"2013",591.13,430.88,426.749448310399,0.990413684344594
"SANTANDER",68092,"BETULIA","CAFE",2013,"2013",570.62,443.81,351.644397799179,0.792330947475675
"SANTANDER",68001,"BUCARAMANGA","CAFE",2013,"2013",533.76,393.99,305.46113550244,0.775301747512474
"SANTANDER",68324,"GUAVATA","CAFE",2013,"2013",516.4,436.94,259.650813142516,0.594248210606757
"SANTANDER",68020,"ALBANIA","CAFE",2013,"2013",475.55,363.84,282.085787814939,0.775301747512474
"SANTANDER",68820,"TONA","CAFE",2013,"2013",471.12,382.97,296.917310244852,0.775301747512474
"SANTANDER",68368,"JESUS MARIA","CAFE",2013,"2013",409.76,289.1,229.062876915218,0.792330947475675
"SANTANDER",68271,"FLORIAN","CAFE",2013,"2013",406.4,279.3,165.973525222467,0.594248210606757
"SANTANDER",68322,"GUAPOTA","CAFE",2013,"2013",333.2,250.47,198.455132414232,0.792330947475675
"SANTANDER",68773,"SUCRE","CAFE",2013,"2013",309.13,207.99,154.497106655124,0.742810263258446
"SANTANDER",68211,"CONTRATACION","CAFE",2013,"2013",295.19,216.3,139.49439635034,0.644911679844384
"SANTANDER",68861,"VELEZ","CAFE",2013,"2013",291.24,230.68,178.846607116178,0.775301747512474
"SANTANDER",68418,"LOS SANTOS","CAFE",2013,"2013",272.09,185.98,144.19061900237,0.775301747512474
"SANTANDER",68264,"ENCINO","CAFE",2013,"2013",258.9,184.98,146.56537866405,0.792330947475676
"SANTANDER",68377,"LA BELLEZA","CAFE",2013,"2013",226.63,170.48,132.173441915927,0.775301747512474
"SANTANDER",68673,"SAN BENITO","CAFE",2013,"2013",208.83,183.95,145.74927778815,0.792330947475675
"SANTANDER",68307,"GIRON","CAFE",2013,"2013",189.39,166.41,131.851792969427,0.792330947475675
"SANTANDER",68101,"BOLIVAR","CAFE",2013,"2013",174.13,110.08,87.2197906981224,0.792330947475676
"SANTANDER",68780,"SURATA","CAFE",2013,"2013",157.53,117.18,92.8453404251997,0.792330947475675
"SANTANDER",68169,"CHARTA","CAFE",2013,"2013",142.99,102.35,79.3521338579017,0.775301747512474
"SANTANDER",68327,"GUEPSA","CAFE",2013,"2013",137.55,107.94,85.5242024705244,0.792330947475675
"SANTANDER",68705,"SANTA BARBARA","CAFE",2013,"2013",133.63,108.43,84.0659684827776,0.775301747512474
"SANTANDER",68872,"VILLANUEVA","CAFE",2013,"2013",104.18,74.98,59.4089744417261,0.792330947475675
"SANTANDER",68370,"JORDAN","CAFE",2013,"2013",98.28,82.02,97.4804764679323,1.18849642121351
"SANTANDER",68179,"CHIPATA","CAFE",2013,"2013",93,70.48,54.6432671646792,0.775301747512474
"SANTANDER",68013,"AGUADA","CAFE",2013,"2013",85.34,70.34,83.5988382681585,1.18849642121351
"SANTANDER",68406,"LEBRIJA","CAFE",2013,"2013",82.41,66.35,39.4283687737583,0.594248210606757
"SANTANDER",68298,"GAMBITA","CAFE",2013,"2013",81.21,68.25,81.1148807478223,1.18849642121351
"SANTANDER",68318,"GUACA","CAFE",2013,"2013",73.61,60.2,71.5474845570535,1.18849642121351
"SANTANDER",68502,"ONZAGA","CAFE",2013,"2013",57.49,44.65,33.1664782544896,0.742810263258446
"SANTANDER",68468,"MOLAGAVITA","CAFE",2013,"2013",49.57,23.47,18.1963320141178,0.775301747512474
"SANTANDER",68682,"SAN JOAQUIN","CAFE",2013,"2013",47.81,33.56,19.9429699479627,0.594248210606756
"SANTANDER",68397,"LA PAZ","CAFE",2013,"2013",42.93,36.35,43.2018449111112,1.18849642121351
"SANTANDER",68266,"ENCISO","CAFE",2013,"2013",36.65,9.11,10.8272023972551,1.18849642121351
"SANTANDER",68245,"EL GUACAMAYO","CAFE",2013,"2013",34.49,29.26,34.7754052847074,1.18849642121351
"SANTANDER",68684,"SAN JOSE DE MIRANDA","CAFE",2013,"2013",26.11,10.47,6.22177876505274,0.594248210606756
"SANTANDER",68385,"LANDAZURI","CAFE",2013,"2013",19.8,9.29,7.20255323439089,0.775301747512474
"SANTANDER",68121,"CABRERA","CAFE",2013,"2013",11.43,7.93,9.42477662022316,1.18849642121351
"SANTANDER",68432,"MALAGA","CAFE",2013,"2013",7.69,0,0,NA
"SANTANDER",68720,"SANTA HELENA DEL OPON","CAFE",2013,"2013",5.12,3.99,3.09345397257477,0.775301747512474
"TOLIMA",73555,"PLANADAS","CAFE",2013,"2013",12960.52,10343.49,7659.03540352719,0.740469165003997
"TOLIMA",73067,"ATACO","CAFE",2013,"2013",10073.39,7949.66,6383.02950525057,0.802931132306358
"TOLIMA",73411,"LIBANO","CAFE",2013,"2013",9908.24,7925.69,6844.03163621101,0.863525022579865
"TOLIMA",73001,"IBAGUE","CAFE",2013,"2013",9193.36,7369.07,5501.02542822863,0.746501991191376
"TOLIMA",73168,"CHAPARRAL","CAFE",2013,"2013",8012.05,6435.99,4944.0228535107,0.768183737624002
"TOLIMA",73624,"ROVIRA","CAFE",2013,"2013",7856.5,6320.59,5277.02439279449,0.834894272970481
"TOLIMA",73283,"FRESNO","CAFE",2013,"2013",6717.21,5534.67,4435.02050067151,0.801316158085579
"TOLIMA",73616,"RIOBLANCO","CAFE",2013,"2013",5969.51,4618.21,3868.01787972884,0.837557815631779
"TOLIMA",73504,"ORTEGA","CAFE",2013,"2013",5625.93,4694.31,3434.01587357519,0.731527290182197
"TOLIMA",73675,"SAN ANTONIO","CAFE",2013,"2013",4270.27,3584.18,2680.01238822991,0.747733760087359
"TOLIMA",73043,"ANZOATEGUI","CAFE",2013,"2013",4069.27,3387.31,2787.01288283461,0.822780578935678
"TOLIMA",73870,"VILLAHERMOSA","CAFE",2013,"2013",3960.87,3171.41,2496.01153769472,0.787035273803993
"TOLIMA",73236,"DOLORES","CAFE",2013,"2013",3806.99,3261.39,2486.01149146998,0.762255201453976
"TOLIMA",73520,"PALOCABILDO","CAFE",2013,"2013",2599.41,2106.52,1712.00791367523,0.812718566011823
"TOLIMA",73873,"VILLARRICA","CAFE",2013,"2013",2210.11,1939.89,1729.00799225728,0.891291770284543
"TOLIMA",73226,"CUNDAY","CAFE",2013,"2013",2145.18,1895.78,1468.00678579161,0.774355033702016
"TOLIMA",73352,"ICONONZO","CAFE",2013,"2013",2126.48,1785.55,1551.00716945694,0.868643930137457
"TOLIMA",73152,"CASABIANCA","CAFE",2013,"2013",2095.81,1746.77,1231.00569026531,0.704732557958578
"TOLIMA",73024,"ALPUJARRA","CAFE",2013,"2013",2054.74,1874.08,1539.00711398725,0.821206732896808
"TOLIMA",73347,"HERVEO","CAFE",2013,"2013",2026.35,1706.02,1457.0067349444,0.854038484275914
"TOLIMA",73854,"VALLE DE SAN JUAN","CAFE",2013,"2013",1569.93,1228,903.004174093884,0.735345418643228
"TOLIMA",73270,"FALAN","CAFE",2013,"2013",1414.3,1228.9,1004.00464096374,0.816994581303395
"TOLIMA",73861,"VENADILLO","CAFE",2013,"2013",1410.76,1182.07,1036.00478888291,0.876432689166382
"TOLIMA",73124,"CAJAMARCA","CAFE",2013,"2013",1321.32,1100.74,920.004252675939,0.835805233457437
"TOLIMA",73563,"PRADO","CAFE",2013,"2013",1212.73,1031.05,755.003489967754,0.732266611675238
"TOLIMA",73686,"SANTA ISABEL","CAFE",2013,"2013",1057.9,855,738.003411385699,0.863161884661636
"TOLIMA",73026,"ALVARADO","CAFE",2013,"2013",913.62,725.8,572.00264405504,0.788099537138386
"TOLIMA",73443,"MARIQUITA","CAFE",2013,"2013",551.63,396.6,283.001308160099,0.713568603530254
"TOLIMA",73585,"PURIFICACION","CAFE",2013,"2013",339.3,297.05,217.001003076825,0.730520124816781
"TOLIMA",73449,"MELGAR","CAFE",2013,"2013",334.38,317.84,263.001215710622,0.827464182326396
"TOLIMA",73622,"RONCESVALLES","CAFE",2013,"2013",316.38,277.92,222.001026189194,0.798794711388867
"TOLIMA",73055,"ARMERO (GUAYABAL)","CAFE",2013,"2013",311.24,291.17,206.000952229612,0.707493739841373
"TOLIMA",73408,"LERIDA","CAFE",2013,"2013",305.59,251.39,219.001012321773,0.871160397477117
"TOLIMA",73678,"SAN LUIS","CAFE",2013,"2013",258.31,204.53,179.000827422819,0.875181281097241
"TOLIMA",73483,"NATAGAIMA","CAFE",2013,"2013",118.78,90.04,80.0003697979078,0.888498109705773
"TOLIMA",73461,"MURILLO","CAFE",2013,"2013",108.24,93.04,65.0003004608001,0.698627477007739
"TOLIMA",73217,"COYAIMA","CAFE",2013,"2013",96.75,77.39,65.0003004608001,0.839905678521774
"TOLIMA",73770,"SUAREZ","CAFE",2013,"2013",9.7,9.7,7.00003235731693,0.721652820341952
"VALLE DEL CAUCA",76736,"SEVILLA","CAFE",2013,"2013",7172.91,5344.79,5160.53445003006,0.965526138544275
"VALLE DEL CAUCA",76243,"EL AGUILA","CAFE",2013,"2013",6238.83,5061.9,5091.03829239299,1.00575639431695
"VALLE DEL CAUCA",76041,"ANSERMANUEVO","CAFE",2013,"2013",5281.64,4270.09,4294.67032180888,1.00575639431695
"VALLE DEL CAUCA",76122,"CAICEDONIA","CAFE",2013,"2013",5013.91,3846.16,2307.696,0.6
"VALLE DEL CAUCA",76828,"TRUJILLO","CAFE",2013,"2013",4327.69,3326.98,4015.35769051754,1.20690767318034
"VALLE DEL CAUCA",76834,"TULUA","CAFE",2013,"2013",4147.86,3337.68,2416.96296157234,0.724144603908207
"VALLE DEL CAUCA",76246,"EL CAIRO","CAFE",2013,"2013",3954.02,3269.69,2104.64743995789,0.643684092362851
"VALLE DEL CAUCA",76616,"RIOFRIO","CAFE",2013,"2013",3190.15,2432.48,1761.46726611463,0.724144603908207
"VALLE DEL CAUCA",76054,"ARGELIA","CAFE",2013,"2013",2570.74,2107.34,1356.46123519993,0.64368409236285
"VALLE DEL CAUCA",76113,"BUGALAGRANDE","CAFE",2013,"2013",2044.53,1589.65,1023.23241742461,0.643684092362851
"VALLE DEL CAUCA",76100,"BOLIVAR","CAFE",2013,"2013",1691.53,1268.09,877.468062735737,0.691960399290064
"VALLE DEL CAUCA",76823,"TORO","CAFE",2013,"2013",1596.24,1261.72,1015.18636627007,0.804605115453563
"VALLE DEL CAUCA",76364,"JAMUNDI","CAFE",2013,"2013",1550.04,1178.44,568.907311353058,0.482763069272138
"VALLE DEL CAUCA",76233,"DAGUA","CAFE",2013,"2013",1534.18,1150.66,925.826922147797,0.804605115453563
"VALLE DEL CAUCA",76275,"FLORIDA","CAFE",2013,"2013",1465.78,1093.61,527.954520186703,0.482763069272138
"VALLE DEL CAUCA",76020,"ALCALA","CAFE",2013,"2013",1452.95,965.76,1010.17206719056,1.04598665008963
"VALLE DEL CAUCA",76863,"VERSALLES","CAFE",2013,"2013",1449.62,1271.53,920.771588207402,0.724144603908207
"VALLE DEL CAUCA",76890,"YOTOCO","CAFE",2013,"2013",1174.5,884.1,640.216244315246,0.724144603908207
"VALLE DEL CAUCA",76497,"OBANDO","CAFE",2013,"2013",1111.25,867.11,613.959404661626,0.708052501599135
"VALLE DEL CAUCA",76306,"GINEBRA","CAFE",2013,"2013",918.07,773.79,809.374009972856,1.04598665008963
"VALLE DEL CAUCA",76622,"ROLDANILLO","CAFE",2013,"2013",883.57,633.27,407.625825170622,0.64368409236285
"VALLE DEL CAUCA",76377,"LA CUMBRE","CAFE",2013,"2013",811.77,639.97,463.430822163135,0.724144603908207
"VALLE DEL CAUCA",76606,"RESTREPO","CAFE",2013,"2013",739.63,613.52,503.514157041731,0.820697217762634
"VALLE DEL CAUCA",76845,"ULLOA","CAFE",2013,"2013",734.31,556.29,502.491821663028,0.903291128122074
"VALLE DEL CAUCA",76250,"EL DOVIO","CAFE",2013,"2013",715.48,605.97,292.539937086837,0.482763069272138
"VALLE DEL CAUCA",76869,"VIJES","CAFE",2013,"2013",685.73,498.26,320.722035860714,0.64368409236285
"VALLE DEL CAUCA",76001,"CALI","CAFE",2013,"2013",676.75,514.26,372.398604005834,0.724144603908207
"VALLE DEL CAUCA",76403,"LA VICTORIA","CAFE",2013,"2013",575.13,498.43,360.935394925968,0.724144603908207
"VALLE DEL CAUCA",76318,"GUACARI","CAFE",2013,"2013",541.14,415.33,167.088321300664,0.402302557726781
"VALLE DEL CAUCA",76563,"PRADERA","CAFE",2013,"2013",522.79,388.37,281.23603981983,0.724144603908207
"VALLE DEL CAUCA",76111,"BUGA","CAFE",2013,"2013",519.02,421.63,441.019351277292,1.04598665008963
"VALLE DEL CAUCA",76400,"LA UNION","CAFE",2013,"2013",488.42,358.36,230.670631339151,0.64368409236285
"VALLE DEL CAUCA",76670,"SAN PEDRO","CAFE",2013,"2013",486.55,392.56,252.684627297961,0.64368409236285
"VALLE DEL CAUCA",76126,"CALIMA EL DARIEN","CAFE",2013,"2013",479.8,356.29,143.336378292475,0.402302557726781
"VALLE DEL CAUCA",76520,"PALMIRA","CAFE",2013,"2013",414.16,313.24,252.034506364674,0.804605115453563
"VALLE DEL CAUCA",76147,"CARTAGO","CAFE",2013,"2013",387.44,288.55,120.727779153345,0.418394660035853
"VALLE DEL CAUCA",76892,"YUMBO","CAFE",2013,"2013",337.6,272.76,153.62486390378,0.563223580817494
"VALLE DEL CAUCA",76036,"ANDALUCIA","CAFE",2013,"2013",301.23,256.85,165.330259123398,0.64368409236285
"VALLE DEL CAUCA",76248,"EL CERRITO","CAFE",2013,"2013",207.76,155.54,75.0889677945883,0.482763069272138
"ANTIOQUIA",5034,"ANDES","CAFE",2014,"2014",10645.51,8544.06,7514.34431206666,0.879481688104562
"ANTIOQUIA",5101,"CIUDAD BOLIVAR","CAFE",2014,"2014",10513.87,8454.76,10295.7322116724,1.21774387583709
"ANTIOQUIA",5642,"SALGAR","CAFE",2014,"2014",8256.03,6772.14,9163.03556812373,1.35304875093009
"ANTIOQUIA",5209,"CONCORDIA","CAFE",2014,"2014",7312.74,5675.87,8447.70169533576,1.4883536260231
"ANTIOQUIA",5091,"BETANIA","CAFE",2014,"2014",6541.24,4978.33,6062.33086939604,1.21774387583709
"ANTIOQUIA",5093,"BETULIA","CAFE",2014,"2014",6520.52,5527.04,8226.19002517474,1.4883536260231
"ANTIOQUIA",5002,"ABEJORRAL","CAFE",2014,"2014",3652.22,3182.24,1937.5766357219,0.608871937918542
"ANTIOQUIA",5361,"ITUANGO","CAFE",2014,"2014",3192.59,2741.15,3245.32831753866,1.18392948854994
"ANTIOQUIA",5138,"CAÑASGORDAS","CAFE",2014,"2014",2692.02,2454.18,2988.56266520186,1.21774387583709
"ANTIOQUIA",5282,"FREDONIA","CAFE",2014,"2014",2582.32,2039.11,2759.01523850907,1.35304875093009
"ANTIOQUIA",5679,"SANTA BARBARA","CAFE",2014,"2014",2500.67,2057.61,1531.23227176191,0.744180030113532
"ANTIOQUIA",5756,"SONSON","CAFE",2014,"2014",2461.94,2133.81,1876.64682089439,0.879481688104561
